Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;personas
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;A;100
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;B;72
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;C;34
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;D;8
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;A;61
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;B;33
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;C;30
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;D;4
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;A;40
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;B;96
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;C;75
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;D;30
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;A;124
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;B;136
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;C;39
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;D;9
99;3;CORREGIMIENTO TRES;254;CUCHILLA ALTA;0;BARRIO_S4;A;3
99;3;CORREGIMIENTO TRES;255;LOS SANTOS;0;BARRIO_S4;A;4
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;A;2
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;B;5
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;A;104
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;B;118
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;C;88
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;D;13
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;A;360
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;B;255
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;C;230
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;D;68
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;A;150
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;B;232
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;C;159
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;D;28
99;3;CORREGIMIENTO TRES;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;A;4
99;3;CORREGIMIENTO TRES;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;B;4
